id:ID,label,type,support_count:int,support_probability:float,base_rate:float,batch_ids,description,date,location,:LABEL
event:italian_steamship_legano_collision,Italian Steamship Legano Collision,Event,,,,,,,,Event
event:italian_successes,Italian successes,Event,,,,,,,,Event
event:italian_treasury_request,Italian Treasury Request,event,,,,,,,,event
event:italian_troops_disembark,Italian troops begin to disembark at Saloniki,Event,,,,,,,,Event
event:italian_withdrawal,Italian Withdrawal,Event,,,,,,,,Event
event:italy-approval,Italy Approval,Event,,,,,,,,Event
event:italy-austrian-tyrol,Italy to receive Austrian Tyrol,event,,,,,,,,event
event:italy-fortifies-north-epirus,Italy fortifies positions near Greek-Albanian frontier,Event,,,,,,,,Event
event:italy-jugoslav-friction,Friction between Italy and Jugo-Slav state,event,,,,,,,,event
event:italy-may-annex-fiume,Italy may annex Fiume,event,,,,,,,,event
event:italy-movement-west,Italy Moves Whole Front Towards West,Event,,,,,,,,Event
event:italy_battle,Gen. Diaz Forestalls Austrians by Launching a Determined Offensive.,Event,,,,,,,,Event
event:italy_fiume_problem,Italy Fiume Problem,Event,,,,,,,,Event
event:italy_jugoslav_conflict,Italy-Jugoslav conflict,Event,,,,,,,,Event
event:italy_jugoslav_dispute,Dispute over Fiume,event,,,,,,,,event
event:italy_revolution,Italy Revolution,Event,,,,,,,,Event
event:italy_to_london,Italy's Premier to Go to London,event,,,,,,,,event
event:italy_ultimatum,Italy Ultimatum,Event,,,,,,,,Event
event:j.d._rockefeller_profit_increase,J.D. Rockefeller profit increase,Event,,,,,,,,Event
event:jack_chinn_death,Jack Chinn Death,Event,,,,,,,,Event
event:jackson_hanged,Jackson Sentenced to Be Hanged,Event,,,,,,,,Event
event:jam-in-georgetown-channel,Jam in Georgetown Channel,Event,,,,,,,,Event
event:jamaica_ginger_ruling,court ruling on Jamaica ginger,event,,,,,,,,event
event:jamburg_capture,Capture of Jamburg,event,,,,,,,,event
event:james-cox-democrat,James Cox Democrat,Event,,,,,,,,Event
event:james-g-bennett-dead,JAMES G. BENNETT IS DEAD IN FRANCE,event,,,,,,,,event
event:james_j_hill_death,Death of James J. Hill,Event,,,,,,,,Event
event:january_sale,January Sale,Event,,,,,,,,Event
event:japan-piano-trade,Japan Enters Piano Trade,Event,,,,,,,,Event
event:japan-tripartite-agreement,Interest in Borah's Tripartite Naval Agreement,Event,,,,,,,,Event
event:japan_accepts_us_proposal,Japan accepts US proposal,Event,,,,,,,,Event
event:japan_withdrawal_from_fuchow,Japan withdrawal from Fuchow,Event,,,,,,,,Event
event:japanese-czech-troops-contact,Japanese Czech Troops Contact,Event,,,,,,,,Event
event:japanese-intervention,JAPANESE INTERVENTION IN RUSSIA DISCUSSED,Event,,,,,,,,Event
event:japanese-withdrawal,Japanese Withdrawal,Event,,,,,,,,Event
event:japanese_baseball_team_return,Japanese Baseball Team Return,event,,,,,,,,event
event:japanese_navy_strength,Strength of Japanese navy,Event,,,,,,,,Event
event:jeannette_rankin_inauguration,Jeannette Rankin's Inauguration,Event,,,,,,,,Event
event:jeremiah_a_leary_accuses_president_wilson,Jeremiah A. Leary accuses President Wilson,Event,,,,,,,,Event
event:jersey-city-explosion,Explosion in Jersey City,event,,,,,,,,event
event:jerusalem-falls,Jerusalem Falls,Event,,,,,,,,Event
event:jewel_theft,Jewel Theft,Event,,,,,,,,Event
event:jewelry-workers-strike-settled,Jewelry Workers Strike Settled,event,,,,,,,,event
event:jewelry_store_holding,Jewelry Store Holding,Event,,,,,,,,Event
event:jewelry_theft,Jewelry Theft,Event,,,,,,,,Event
event:jewish-welfare-board-selection,Jewish Welfare Board Selection,Event,,,,,,,,Event
event:jimenes-declaration,Jimenes Declaration,Event,,,,,,,,Event
event:job_losses,Job Losses,Event,,,,,,,,Event
event:john-hays-hammond-recovering,John Hays Hammond Recovering,event,,,,,,,,event
event:john-maxwell-death,Captain John Maxwell dies,Event,,,,,,,,Event
event:john_bowman_dies,JOHN BOWMAN DIES,event,,,,,,,,event
event:john_m_parker_denies_offering_support,John M. Parker denies offering support,Event,,,,,,,,Event
event:john_m_parker_plans_to_speak_opposition,John M. Parker plans to speak opposition,Event,,,,,,,,Event
event:johnnie_and_brother_with_mother,Johnnie and brother with mother,Event,,,,,,,,Event
event:johnson-primary-victory,Johnson's Primary Victory,Event,,,,,,,,Event
event:johnson_bryan_political_affinity,Johnson-Bryan Political Affinity,event,,,,,,,,event
event:joint-freight-collection-bureau,Joint Freight Collection Bureau,event,,,,,,,,event
event:joint_congressional_committee_meeting,Joint Congressional Committee Meeting,event,,,,,,,,event
event:joy_riding_accusation,Joy riding accusation against Charles W. Ricketts and Fletcher Bernsdorf,Event,,,,,,,,Event
event:joy_riding_accusations,Joy riding accusations against Charles W. Ricketts and Fletcher Bernsdorf,Event,,,,,,,,Event
event:joy_riding_cases,Joy Riding Cases,Event,,,,,,,,Event
event:juarez-celebration,Juarez celebration of Mexico's Independence Day,Event,,,,,,,,Event
event:juarez-commander-declares-rebellion,Juarez Commander Declares Rebellion,event,,,,,,,,event
event:judge-kohlsaat-burial,Judge C. C. Kohlsaat Burial,event,,,,,,,,event
event:judge_gary_testimony,Judge Gary Testimony,Event,,,,,,,,Event
event:judge_shot_by_unidentified_man,Judge Shot by Unidentified Man,event,,,,,,,,event
event:judicial-reversal,Judicial Reversal,Event,,,,,,,,Event
event:judiciary_committee_trial,Trial of Socialist Assembly Members,Event,,,,,,,,Event
event:jugoslav-delegation-request,Jugoslav Delegation Request for Former Austrian Ships,event,,,,,,,,event
event:juntauska-inn-burned,JUNALUSKA INN BURNS,Event,,,,,,,,Event
event:jury-selection-riggs-bank-case,Jury selection for Riggs Bank case,Event,,,,,,,,Event
event:jury_assessment_area,Jury Assessment Area for Condemnation Cases,Event,,,,,,,,Event
event:jury_verdict,Jury Verdict,Event,,,,,,,,Event
event:justice-agents-action,Department of Justice agents investigate radicals and anarchists,Event,,,,,,,,Event
event:justice-dealing-with-iww,Justice Dealing with IWW,Event,,,,,,,,Event
event:justice-siddons-decision,Justice Siddons Decision,event,,,,,,,,event
event:justice_gould_denies_injunction,Justice Gould Denies Injunction,event,,,,,,,,event
event:justice_lamar_death,Death of Justice Lamar,event,,,,,,,,event
event:justice_stafford_decision,Justice Stafford Decision,event,,,,,,,,event
event:justicia-sinking,Justicia Sinking,Event,,,,,,,,Event
event:juvenile_cases,Juvenile Cases,Event,,,,,,,,Event
event:kaiser-leaves-front,Kaiser Leaves Battle Front,Event,,,,,,,,Event
event:kaiser-realizes-defeat-certain,Kaiser realizes defeat is certain,Event,,,,,,,,Event
event:kaiser-to-take-cure,Kaiser to Take Cure at Belgian Resort,Event,,,,,,,,Event
event:kaiser_peace_offer,Kaiser's peace offer,event,,,,,,,,event
event:kaiser_s_5000_gold_cup_is_peut,"Kaiser's $5,000 gold cup is pewter; worth $40",Event,,,,,,,,Event
event:kaiser_william_receiving_personages,Emperor William receiving personages,event,,,,,,,,event
event:kaisers-field-kitchen-exhibition,Exhibition of Kaiser's Field Kitchen,Event,,,,,,,,Event
event:kaltschmidt-trial,Kaltshmidt Trial,Event,,,,,,,,Event
event:kalut-volcano-eruption,Kalut Volcano Eruption,Event,,,,,,,,Event
event:kanawha-wreck,Kanawha Wreck,event,,,,,,,,event
event:keene-resignation,Keene Resignation,Event,,,,,,,,Event
event:kenilworth-hospital,Kenilworth Hospital Conversion,event,,,,,,,,event
event:kent_illness,Kent Illness,Event,,,,,,,,Event
event:kenyon_bill_introduction,introduction of bill,event,,,,,,,,event
event:kerensky-defeat,Kerensky Defeat,Event,,,,,,,,Event
event:kerensky-moscow-revolt,Kerensky's Revolt in Moscow,event,,,,,,,,event
event:kerensky_revolt,Kerensky Revolt,Event,,,,,,,,Event
event:kiev-falls,Kiev Falls,event,,,,,,,,event
event:killing-of-bart-kramer,Killing of Bart Kramer,event,,,,,,,,event
event:killing_family,killing of family,event,,,,,,,,event
event:king-ferdinand-address,King Ferdinand's Address,Event,,,,,,,,Event
event:king-ludwig-residence,King Ludwig's Residence,event,,,,,,,,event
event:king_albert_visit_to_president_wilson,King Albert Visit to President Wilson,Event,,,,,,,,Event
event:king_and_queen_entertainment,King and Queen Entertainment,event,,,,,,,,event
event:king_george_assent,King George Assent,Event,,,,,,,,Event
event:king_leaves_bucharest,King leaves Bucharest to command army,Event,,,,,,,,Event
event:king_of_rumania_meets_with_german_and_austrian_ministers,King of Rumania meets with German and Austrian ministers,Event,,,,,,,,Event
event:king_summons_ministers,King Summons Ministers,Event,,,,,,,,Event
event:kingston_jamaica_war_bell,Kingston Jamaica War Bell,event,,,,,,,,event
event:knox_proposal_reject_treaty,Proposal to Reject Treaty,event,,,,,,,,event
event:korea_massacres,Korean Massacres,Event,,,,,,,,Event
event:korniloff-stay,Gen. Korniloff remains in command,Event,,,,,,,,Event
event:ku_klux_klan_procession,ku klux klan procession,event,,,,,,,,event
event:la-follette-hospitalization,La Follette Hospitalization,Event,,,,,,,,Event
event:la_fere_drive,French forces seize two forts and occupy four miles of west bank of Oise,event,,,,,,,,event
event:labor-day-celebrations,Labor Day celebrations,event,,,,,,,,event
event:labor-group-stays,Labor Group Stays in Conference,event,,,,,,,,event
event:labor_drives,Labor Drives,Event,,,,,,,,Event
event:labors_program,Labor's Program for Laws,Event,,,,,,,,Event
event:labour_commission_progress,Labour Commission Progress,Event,,,,,,,,Event
event:lagnicourt-capture,Capture of Lagnicourt,Event,,,,,,,,Event
event:laibach-investigation,Laibach Investigation,Event,,,,,,,,Event
event:lake_carriers_association_training_station,Lake Carriers' Association Training Station,event,,,,,,,,event
event:lake_carriers_pension,Lake Carriers' Pension,event,,,,,,,,event
event:landing-of-americans-in-france,Landing of Americans in France,event,,,,,,,,event
event:landlord_heating,Landlord heating compliance,Event,,,,,,,,Event
event:landlords-heating-order,Landlords Heating Order,event,,,,,,,,event
event:lanes-effort,Secretary Lane's Effort to Unite Groups,event,,,,,,,,event
event:lang_fang_battle,Battle at Lang Fang,event,,,,,,,,event
event:lansdowne-letter,Lansdowne Letter,Event,,,,,,,,Event
event:lansing-denies-breakfasts,Lansing Denies Breakfasts,event,,,,,,,,event
event:latest-french-communication,Latest French communication,event,,,,,,,,event
event:latest_note_to_germany,Latest Note to Germany,Event,,,,,,,,Event
event:latvia_finland_rumania_hungary_making_common_cause,"Latvia, Finland, Rumania, Hungary making common cause",event,,,,,,,,event
event:lawlessness_outbreak,Lawlessness Outbreak,Event,,,,,,,,Event
event:lawson-hints-investigation,Lawson Hints on Investigation,event,,,,,,,,event
event:lawson-leaves-washington,Lawson Leaves Washington,event,,,,,,,,event
event:leagu_of_nations,League of Nations,Event,,,,,,,,Event
event:leagu_of_nations_campaign,Campaign for League of Nations,Event,,,,,,,,Event
event:league-compromise,Compromise on League of Nations,event,,,,,,,,event
event:league-council-meeting,League Council Meeting,event,,,,,,,,event
event:league-of-nations,League of Nations,Event,,,,,,,,Event
event:league-of-nations-meeting,League of Nations meeting,event,,,,,,,,event
event:league-of-nations-treaty,League of Nations treaty,Event,,,,,,,,Event
event:league-ratification-discussion,Discussion on League of Nations Ratification,event,,,,,,,,event
event:league_assembly_final_session,Final Session of League Assembly,Event,,,,,,,,Event
event:league_constitution,League Constitution Drafting,Event,,,,,,,,Event
event:league_of_nations,Formation of the League of Nations,event,,,,,,,,event
event:league_of_nations_approval,League of Nations Approval,Event,,,,,,,,Event
event:league_of_nations_covenant,President Wilson reads the draft of the League of Nations Covenant,Event,,,,,,,,Event
event:league_of_nations_covenant_adoption,League of Nations Covenant Adoption,Event,,,,,,,,Event
event:league_of_nations_discussion,League of Nations Discussion,Event,,,,,,,,Event
event:league_of_nations_formula,League of Nations Formula,Event,,,,,,,,Event
event:league_of_nations_meeting,League of Nations Meeting,Event,,,,,,,,Event
event:league_of_nations_plank_adoption,Adoption of League of Nations Plank,event,,,,,,,,event
event:league_ratification,League of Nations Ratification,event,,,,,,,,event
event:league_revision,Smaller Powers Winning Revision of League Plans,Event,,,,,,,,Event
event:leaguenegotiations,negotiations on the league of nations covenant,event,,,,,,,,event
event:leak-investigation,Investigation of Stock Market Leak,event,,,,,,,,event
event:leak-of-treaty,Leak of Treaty,event,,,,,,,,event
event:leak_investigation,Leak Investigation,event,,,,,,,,event
event:leauge-of-nations-criticism,League of Nations Criticism,Event,,,,,,,,Event
event:leaving-the-peace-conference,Leaving the Peace Conference,Event,,,,,,,,Event
event:leaving-washington,Leaving Washington,Event,,,,,,,,Event
event:leaving_london,Leaving London,event,,,,,,,,event
event:lefholtz-shot,Harry Lefholz shot,event,,,,,,,,event
event:legal-action,Legal Action Against Intangible Tax Law,Event,,,,,,,,Event
event:legal-action-potomac-electric-power,Legal action against Potomac Electric Power,event,,,,,,,,event
event:legal-challenge,Legal Challenge,event,,,,,,,,event
event:legal-challenges,Legal Challenges Against Ratification,Event,,,,,,,,Event
event:legal_contest,Legal Contest,Event,,,,,,,,Event
event:legal_decision,Legal Decision,Event,,,,,,,,Event
event:legal_inquiry,Legal Inquiry into Armed Merchantmen,event,,,,,,,,event
event:legal_machinery_resumed,Legal Machinery Resumed,Event,,,,,,,,Event
event:legal_officers_decision,Legal officers decision,Event,,,,,,,,Event
event:legal_proceedings,Legal Proceedings,event,,,,,,,,event
event:legislation-change,Legislation Change,event,,,,,,,,event
event:legislation-proposal,Legislation Proposal,event,,,,,,,,event
event:legislation_needed,legislation needed to address surplus district revenues,event,,,,,,,,event
event:legislative-appropriation-bill,Legislative Appropriation Bill,event,,,,,,,,event
event:leguia-revolution,Leguia revolution in Peru,event,,,,,,,,event
event:lehlbach_bill,Lehlbach Bill,Event,,,,,,,,Event
event:lehlbach_reclassification_bill,Lehlbach's reclassification bill,Event,,,,,,,,Event
event:lemberg_attack,Lemberg Attack,Event,,,,,,,,Event
event:lenine-assassination-attempt,Lenine Assassination Attempt,Event,,,,,,,,Event
event:lenine-flight,Lenine Flight,Event,,,,,,,,Event
event:leopold_de_rothschild_dies,LEOPOLD DE ROTHSCHILD DIES,event,,,,,,,,event
event:leper_escape,Leper escape,Event,,,,,,,,Event
event:letish-intervention,Lettish Intervention,Event,,,,,,,,Event
event:letter_distribution,Letter Distribution,Event,,,,,,,,Event
event:letter_exchange_controversy,Letter Exchange Controversy,Event,,,,,,,,Event
event:letters-unopened,Letters Unopened,event,,,,,,,,event
event:letvian_cabinet_change,Letvian Cabinet Change,Event,,,,,,,,Event
event:libby_death,Libby Death,event,,,,,,,,event
event:libel-suit,Libel Suit,Event,,,,,,,,Event
event:libel_suit,Libel Suit,event,,,,,,,,event
